Geneid	Blood	1 hour	2 hours	4 hours	6 hours
ELOC	164	487.3333333	950	1112.333333	1376
ELOVL6	11.33333333	72.33333333	254.6666667	366.6666667	492
ELOVL7	12	86	318.3333333	513.6666667	553.3333333
EMC1	68.33333333	450.6666667	1609	2227.333333	2899.333333
EME1	1.333333333	34	66	55.33333333	101.3333333
EML6	12	84.33333333	223.6666667	281	361.3333333
EMP1	3.666666667	1365	4499.333333	7237	9914
EMP2	3	570.6666667	2128.666667	2554.333333	3654.333333
ENAH	2	283.6666667	861	1550	1472.333333
ENDOD1	38	371.6666667	1528	2001.666667	2297.666667
ENO1	1430.666667	7235.666667	17721	26813	36997
ENOPH1	23.33333333	211.6666667	580	755	994
ENOX1	0	4	25	39.33333333	42.33333333
ENPP4	28	181.6666667	699	913.3333333	1071.333333
ENPP5	5.333333333	30	82.66666667	138.3333333	156
ENSG00000170647	0	8	29.33333333	46	91
ENSG00000251603	0	5.666666667	19	20	25.33333333
ENSG00000272486	0	5	10	23	25
ENSG00000283585	0	6.666666667	14.66666667	18.33333333	19.33333333
ENTPD3	1	17	79.66666667	108	214.6666667
ENTPD6	68.66666667	575	1616	1916	2733
ENTPD8	0	5.333333333	9.666666667	16.66666667	22
EPAS1	85.33333333	615.3333333	1921	3010	3437
EPB41L1	0.666666667	175.6666667	607.6666667	758.6666667	864.3333333
EPB41L4A-AS1	19.33333333	92	160	147.6666667	337.6666667
EPB41L4B	1.333333333	207.6666667	712.3333333	1035	1335
EPB41L5	50	361	1074.666667	1635.666667	1534.333333
EPCAM	5.333333333	1108.333333	3454.666667	5021	6368.333333
EPDR1	2	127.6666667	461.6666667	661.6666667	765.6666667
EPHA10	2	69	193.3333333	236	485
EPHA2	4.666666667	1237.666667	3264.333333	4189.333333	4742.666667
EPHB2	2.666666667	77.66666667	237	343.6666667	482
EPHB3	4.666666667	100	300.6666667	359.3333333	747
EPHX1	69.66666667	361.6666667	865.6666667	1300.666667	2170
EPHX3	1.333333333	58.66666667	138.6666667	177	280
EPN3	0.666666667	29.33333333	62.66666667	77.66666667	160
EPPK1	8.666666667	56	142	191.3333333	237.3333333
EPRS	124.3333333	1895.666667	6328	9292	9568.333333
EPS8	4	879.3333333	2835.333333	4401.666667	3954.333333
EPS8L1	5	235.6666667	658.3333333	690	1087
EPS8L2	20.33333333	627	1542.333333	1563	2474
ERAL1	31.33333333	364.6666667	943	1072.666667	1600.333333
ERBB2	27.33333333	434.6666667	1467	1698.333333	2384.333333
ERBB3	3.333333333	413.3333333	1360.333333	1599.333333	2120.333333
EREG	9.333333333	505.3333333	1606.666667	2937	2759.333333
ERFE	0.666666667	113.3333333	260.3333333	370.6666667	500.3333333
ERG28	24.66666667	154.6666667	527	796.6666667	928.6666667
ERI3	14.33333333	178	456	623.3333333	967.6666667
ERICH2	0	15.33333333	53	58.33333333	66
ERLEC1	92	385	1067.666667	1586.666667	1798.666667
ERRFI1	16	4800.666667	14860.33333	26654.66667	21696
ERVE-1	0	13.33333333	58	72	58
ESF1	15.33333333	157.6666667	520.3333333	950.3333333	811.3333333
ESPL1	9.666666667	93.66666667	183.3333333	244.6666667	211.3333333
ESRP1	0	753.6666667	2530.666667	3543	3924
ESRP2	8.333333333	333.6666667	1145.666667	1275.333333	1644.333333
ESRRG	0	6.333333333	18.33333333	48.33333333	27.33333333
ESYT2	671.3333333	2754.333333	7629.333333	11383.66667	11275
ESYT3	0	14.66666667	50.33333333	64.66666667	84.33333333
ETNK2	1	71	181	307	310
ETV1	0	8.666666667	19.33333333	34.66666667	29.33333333
ETV4	3	89	221.3333333	352.6666667	425.3333333
ETV5	8	216.3333333	710.3333333	1064.333333	1240.333333
EVA1A	0	89	213	271.3333333	425
EVPL	3	398.6666667	950.3333333	1087.333333	1579.333333
EXD2	15.33333333	73.33333333	191.3333333	249	353.3333333
EXD3	14.33333333	61.33333333	124.6666667	160	212.3333333
EXO1	1.333333333	26	57	90	154.6666667
EXOC4	170.6666667	547	1481.666667	2193.666667	2403
EXOC6B	13	136.3333333	488.6666667	733.6666667	758
EXOSC7	13.66666667	91.33333333	220.3333333	275.6666667	424.3333333
EXPH5	2.666666667	164	742	978.6666667	1088.666667
EXT1	124	921.6666667	2612	4070	6330.333333
EXTL1	0	10.33333333	29	47.33333333	69.33333333
EXTL2	5.333333333	29	86.33333333	111	177.6666667
EZH2	23.66666667	132	315.3333333	420.6666667	410
EZR	495	3577.333333	10589	14865.66667	17188.33333
F3	1	371	1477.666667	2839.333333	2362.666667
FA2H	0.666666667	16	52.66666667	63.33333333	72.33333333
FADS1	10	142	453	676	878
FADS3	54	172	417.6666667	496.3333333	706.3333333
FAF1	56.66666667	413.3333333	1085	1403	1676.666667
FAHD1	6	43	128.6666667	157.3333333	206
FAHD2A	19	82	181.3333333	273.3333333	452.6666667
FAIM	4.666666667	44.33333333	139.3333333	206.6666667	220.6666667
FAM110C	0	8	22	24	21.66666667
FAM111B	1.333333333	23.33333333	88.33333333	126	247.6666667
FAM114A1	34	167.6666667	442.6666667	673	737
FAM126A	95.66666667	420.6666667	1134.333333	1676.666667	1725.666667
FAM129B	25.33333333	2200.666667	5772.333333	7081.333333	9604.666667
FAM136A	55.66666667	250	641.6666667	766.3333333	1116.666667
FAM155A	0	30	108	162	164.3333333
FAM155B	0	35.33333333	140.6666667	195.6666667	307.3333333
FAM160A1	3.333333333	91.66666667	343	548	514.6666667
FAM160A1-DT	0	3.666666667	7.666666667	14.33333333	14
FAM167A	1	28	59	89.66666667	96
FAM171A2	0.666666667	8	32	41.33333333	70.33333333
FAM171B	0.666666667	9.333333333	32.33333333	71.66666667	69.66666667
FAM178B	0	6	20.33333333	25.33333333	31.33333333
FAM184A	4.666666667	31.66666667	115.3333333	144.6666667	154
FAM207A	7.666666667	72.66666667	175	245.6666667	271.6666667
FAM210A	8	31.33333333	81.33333333	106.3333333	131
FAM218A	0	10.66666667	21.66666667	45.33333333	44
FAM222A-AS1	0	7.666666667	12.66666667	25.33333333	35.66666667
FAM229B	0.666666667	12.66666667	27.33333333	31.66666667	55.33333333
FAM234B	9.333333333	45	129.6666667	195.6666667	298.6666667
FAM241B	2	19.33333333	48.66666667	44.66666667	100.3333333
FAM24B	0	6.333333333	18	22.66666667	25.66666667
FAM3C	14.66666667	967	3175.666667	5405	5710.333333
FAM3C2	1.333333333	146.6666667	475	408.6666667	1451.333333
FAM50B	2.666666667	30.33333333	88	86	119
FAM57A	2.666666667	36	95.66666667	101.3333333	156.3333333
FAM72B	2.666666667	21.33333333	29.66666667	35.33333333	48.66666667
FAM83A	7.333333333	1420	4001.333333	6043.666667	10115.33333
FAM83A-AS1	0	19.66666667	58.66666667	78	121.6666667
FAM83B	0	13.33333333	38.33333333	54	64.66666667
FAM83D	1.333333333	94	214.6666667	249.3333333	401
FAM83E	0	82.66666667	226	281.3333333	393.3333333
FAM83G	4.333333333	232.6666667	544	658.3333333	800.6666667
FAM83H	5.333333333	312.3333333	931.6666667	1178.333333	1594.333333
FAM84B	29.66666667	1464.333333	4761	6350.333333	7515.333333
FAM86C1	2.333333333	62	221.6666667	347	363.6666667
FAM86C2P	0	35.66666667	131.6666667	198.3333333	180.3333333
FAM86DP	4	52.33333333	124.6666667	217.3333333	243.3333333
FAM86EP	0.333333333	26.66666667	83.66666667	113.6666667	130.3333333
FAM98A	35.33333333	196	529.3333333	753.6666667	990.3333333
FAM98B	18	67.33333333	194.3333333	310.6666667	400
FANCC	8	36.33333333	115.3333333	184.6666667	221
FANK1	0	6.333333333	10.66666667	14	24.66666667
FARP1	37	170.3333333	419.6666667	590	697
FARSA	28	167	414.6666667	544.3333333	861
FARSB	20	391	1162.666667	2035.333333	2237.666667
FASN	51.33333333	2630	8244	9386.333333	12502.33333
FASTKD1	20.66666667	70	183.3333333	199	324.6666667
FASTKD2	33.33333333	185.6666667	587.3333333	734	954.3333333
FAT1	0.666666667	324	1116.333333	1743.333333	2183
FAXC	0	46.33333333	169.6666667	173	210.3333333
FBLN1	0	6	10.66666667	19.66666667	22.66666667
FBXL19-AS1	6.666666667	30.33333333	72.33333333	62	85.33333333
FBXL2	3	46	117	141	179.6666667
FBXO10	3.333333333	28.33333333	57	77.33333333	96.66666667
FBXO2	3.666666667	88.66666667	166.3333333	200.3333333	394.3333333
FBXO21	34.33333333	221.6666667	651.3333333	826	1198.333333
FBXO31	44.66666667	231.6666667	539	702.3333333	948
FBXO32	51.33333333	2981.333333	11258.33333	14804.66667	17789.66667
FBXO36	2	22.33333333	43	81	91.66666667
FBXO41	46.66666667	190.6666667	440	535.6666667	752
FBXO44	49	163.3333333	350.3333333	423	643
FBXW10	0	17.33333333	26.66666667	19.66666667	28
FDX1	12.66666667	78	224.6666667	267	385.3333333
FEN1	10	109.6666667	243.3333333	312	530.6666667
FER	16.33333333	115	272	427	441
FERMT1	0	53.33333333	119	193	233
FERMT2	1	246.6666667	942.3333333	1405	1340
FEZF1	0	2.666666667	8.333333333	8	12.66666667
FEZF1-AS1	0	15.66666667	41	44.33333333	63.66666667
FGD6	7.333333333	246	687.3333333	1124.333333	1053.333333
FGF9	0	6.666666667	11.33333333	12	29.33333333
FGFBP1	0.666666667	24.66666667	72	139.6666667	237.3333333
FGFRL1	22.33333333	219.6666667	629	913.3333333	1093.666667
FH	26	191.3333333	553.6666667	718.3333333	971.3333333
FHL2	13.33333333	221.3333333	709	858.6666667	1535
FHOD3	0	192.6666667	627	923.3333333	1045
FIGN	0.666666667	31	109	156	146
FITM2	14.33333333	90	274.6666667	381	481.3333333
FJX1	0	21.33333333	43.66666667	66.33333333	113.6666667
FKBP10	0	6	21	19	29
FKBP14	7.333333333	51.66666667	146	203.3333333	256.3333333
FKBP2	50	149.6666667	379	454.3333333	624.6666667
FKBP3	38.66666667	205	531	840.3333333	884.3333333
FKBP4	39.66666667	212.3333333	601.6666667	766.6666667	999.6666667
FKBP7	1.666666667	17.33333333	44.66666667	59	96.66666667
FKTN	22.66666667	125.3333333	333	544.3333333	608.3333333
FLNB	93.33333333	3434.666667	10300.33333	17273.66667	16944.33333
FLRT3	0	148.3333333	370.3333333	781.3333333	457
FLYWCH2	9.333333333	58.66666667	141.3333333	158.3333333	216.3333333
FMN1	19.33333333	257.6666667	844	1372	1150
FN1	3.666666667	749.6666667	2517	4860.333333	5256.333333
FNBP1L	9.333333333	289.6666667	1052.666667	1814.666667	1493
FNIP2	34.33333333	149	509.3333333	811.6666667	857
FOLR1	0	120.6666667	383	563	634
FOSL1	2	781	1212.666667	1297.666667	1252.666667
FOXA1	0.666666667	175.3333333	570	701	1145.666667
FOXC1	2.666666667	28.33333333	101.6666667	127.6666667	140
FOXD2-AS1	2	21.33333333	61.66666667	92	139.3333333
FOXE1	0	7.666666667	22.66666667	47.33333333	38
FOXM1	5.333333333	264.6666667	411	610	533
FOXO6	0	17.33333333	41	43.33333333	47.33333333
FOXP2	0	35.66666667	131.6666667	220.6666667	157
FOXP4	11.33333333	275.6666667	853	1222	1163.333333
FOXQ1	0.666666667	53	148.3333333	255	255
FOXRED2	2.666666667	56.66666667	195	230	332
FRAS1	0.666666667	76.66666667	374.6666667	491.3333333	568.3333333
FRG1BP	11.66666667	65	173.6666667	338.3333333	290
FRK	3	125.3333333	494.3333333	607	985
FRMD5	0	55.33333333	162	189.3333333	247.3333333
FRMD6	0.666666667	17.33333333	50.66666667	56	81.33333333
FRZB	0	4.666666667	6.666666667	8.333333333	10.66666667
FSIP2	1.333333333	51	155.6666667	210.3333333	260
FSTL3	7.333333333	431	1232.666667	1627.333333	1953.666667
FTCDNL1	0	11.33333333	31	33.66666667	39
FTLP14	0	3.666666667	9.333333333	19.66666667	20
FTSJ1	54	217.6666667	497.6666667	632	984.3333333
FTSJ3	153.3333333	490.6666667	1096	1293.666667	1794
FUCA1	73.33333333	626.6666667	2204.666667	2403.333333	3390
FUCA2	29.33333333	179	453.3333333	594.6666667	814.3333333
FUNDC2	32	202	426.6666667	486.6666667	746.3333333
FUT1	0.666666667	38.66666667	156	159.6666667	226
FUT2	0.666666667	110	396.3333333	400.3333333	553
FUT3	0.666666667	195	614.6666667	861.6666667	1068
FUT6	0	21	74	64	108.6666667
FUT8	16.66666667	435.3333333	1478.666667	2463.333333	2363.333333
FXYD3	0	40	100	97.33333333	144.3333333
FZD1	1.333333333	52	163.3333333	278.3333333	287.3333333
FZD2	0.666666667	9.333333333	13.33333333	16	21
FZD4	0	15.66666667	40.33333333	57.33333333	77
FZD5	6.666666667	77.33333333	301	382.6666667	572
FZD6	2.666666667	221.3333333	761	1120.333333	1195.333333
FZD7	2	20.66666667	44.33333333	63.33333333	73.33333333
G6PC3	9	105	275	342.6666667	559
GABBR2	0	4.666666667	7.333333333	18	16.33333333
GABRB3	0.666666667	44	173	250.6666667	280.3333333
GABRE	2	118	326.6666667	263	520.6666667
GAD1	0	35	111	137.3333333	196
GADD45A	75	646.6666667	1735.333333	2250	2465.333333
GADD45GIP1	6.333333333	91.66666667	201.6666667	232.3333333	393
GALE	46.33333333	435	1324.666667	1418.333333	2156.333333
GALNT18	0	31.33333333	114.6666667	113.3333333	222
GALNT5	0	42.66666667	73.33333333	122.3333333	230.3333333
GAMT	6	36.66666667	77.66666667	105.3333333	163.6666667
GAN	29.33333333	133	396	586	772.3333333
GAR1	16.66666667	113.3333333	258.6666667	318	505.3333333
GAREM1	4.333333333	71.33333333	251.3333333	411.3333333	394.3333333
GARS	167.3333333	1043.666667	3330.333333	4848.666667	5012.666667
GART	71.33333333	789.3333333	2560	4006	4260.333333
GAS2L1	4.666666667	39	85.33333333	104.6666667	141.6666667
GAS2L3	0.666666667	93.33333333	135	208	211
GAS5	236.6666667	1495	3383.333333	3935.666667	5971.333333
GATA6	0	14	37	55	62.33333333
GATB	11	73.33333333	250.3333333	307.3333333	363
GCAT	0.666666667	63	153	191.6666667	335.3333333
GCFC2	11.66666667	70.66666667	190.6666667	292.3333333	287.6666667
GCLC	46.33333333	446	1428.333333	2321.333333	3013
GCN1	287	1250	3276.666667	3404	5113.333333
GCNT2	18	109.6666667	273.6666667	370.6666667	526.3333333
GCNT3	2	58.66666667	245	240	372.6666667
GDF15	4.333333333	164.3333333	540.6666667	652	736.3333333
GDPGP1	2.666666667	14.33333333	42	41.33333333	66
GEM	0	78.33333333	122.3333333	142.3333333	210
GEMIN2	6	50	180.6666667	226	321
GEMIN4	28	93.33333333	243	273	442
GEMIN6	5.333333333	28	88	108	179
GEN1	24	111.3333333	182.3333333	212.3333333	345.6666667
GFPT1	63	1951	6387.666667	9550.333333	10670.33333
GGH	8	59.66666667	127	174.6666667	212.6666667
GGT4P	0	6.666666667	9.666666667	8	12.33333333
GHET1	0	4.666666667	4.666666667	5.666666667	8
GINS1	1.333333333	23.66666667	73.66666667	92	162.3333333
GINS2	0.666666667	17	78.33333333	106.6666667	160.3333333
GINS3	1.333333333	22.66666667	66.33333333	76.66666667	140.6666667
GIPC1	15.33333333	835.6666667	2309	2758.666667	3688.666667
GJB3	2.666666667	55.66666667	128.6666667	210.3333333	243
GJC3	0	15.33333333	31	50	55.33333333
GLB1L2	1.666666667	190.3333333	586	720.3333333	1092.333333
GLCE	11	108.3333333	352	446	539
GLIS3	16.33333333	55.33333333	137.3333333	265.6666667	231
GLO1	36.66666667	644.3333333	1866.666667	2511.666667	3528
GLOD4	50	235	644.6666667	871	1087.666667
GLRB	0	14.66666667	56	65.33333333	100.3333333
GLRX3	50.66666667	285	728.6666667	918.6666667	1160.666667
GLRX5	57	196	390.3333333	417	632
GMNN	20	75	156	152.6666667	263.6666667
GNA11	1.333333333	158.3333333	461	558.6666667	753
GNA12	34	189.3333333	579.6666667	717.3333333	911.6666667
GNA14	0	7	19	23.66666667	28.66666667
GNAI1	0	46.66666667	119.6666667	162.6666667	185.6666667
GNG12	2	419.6666667	1449.666667	2416.666667	2715.333333
GNL1	205.3333333	608.6666667	967.6666667	966	1291.666667
GNL2	84.33333333	648.3333333	1743.666667	2497.333333	2843.333333
GNL3	83.66666667	423.6666667	1103	1474	1972.666667
GNPDA2	16	59.66666667	144.3333333	204.6666667	298.6666667
GNPNAT1	6.333333333	187.3333333	475.3333333	916.3333333	1123.666667
GOLGA2P10	4	47.66666667	128.6666667	137	181
GOLGA6L9	2.333333333	20.33333333	51.66666667	44	66.33333333
GOLM1	25.66666667	1045	3371	4472.666667	6063.333333
GOLT1A	1.333333333	60.66666667	135.6666667	206.3333333	260.6666667
GOLT1B	57.66666667	220	517	819.6666667	1230
GORAB	16.66666667	92	213.6666667	267.3333333	272.3333333
GORASP2	102	879.6666667	2403.666667	3978	4259
GOSR2	71.33333333	250.3333333	611.3333333	758.6666667	1153.333333
GOT1	11	323.6666667	818.6666667	1133.666667	1338.666667
GOT2	31.66666667	379.3333333	1095	1530.666667	2040
GPAM	15	152	567.6666667	734	776
GPATCH2	13	87.66666667	242.6666667	383.3333333	401
GPATCH4	21.33333333	233	733.3333333	1214.666667	1337.333333
GPC1	2.666666667	267	827	1145.666667	1479.666667
GPC4	11.66666667	132.6666667	403	572.6666667	767.6666667
GPC6	1.333333333	33.66666667	71.33333333	137.3333333	178.6666667
GPER1	0	3.333333333	4	8	18.66666667
GPHN	5.333333333	74.33333333	237.6666667	375.6666667	409.3333333
GPLD1	2	18	64.66666667	86	134
GPNMB	0	31.66666667	57.66666667	65.66666667	85
GPR1	0.666666667	125.6666667	469	677.6666667	620
GPR153	6	188	664.3333333	808.6666667	1002.666667
GPR156	0	8.333333333	20.33333333	43	30
GPR180	9.333333333	60	149	242	264.6666667
GPR37	0	42	102	134.6666667	201.3333333
GPR39	0	27.66666667	88	115	150
GPR87	1.333333333	39	124.3333333	187.3333333	291.6666667
GPR89A	17	74.66666667	149.6666667	218	299.3333333
GPRASP2	1.333333333	20	41.66666667	52.66666667	80
GPRC5A	1.333333333	1004	3025.666667	4648	6081.333333
GPRC5C	2	23.66666667	67	38.66666667	93.66666667
GPSM1	5	62.33333333	162.3333333	161	245
GPT2	3.333333333	315.3333333	1050	1213.666667	1788.333333
GPX3	76.66666667	749	1640.666667	2332.333333	2727.333333
GPX4	503	1664	3311.333333	4477.333333	6186.333333
GPX8	0	37.66666667	132.6666667	220.3333333	249
GRAMD2A	0	68	242.3333333	341	357.3333333
GRAMD2B	4.333333333	183.3333333	580.3333333	960.3333333	1182
GRB14	0	11.33333333	38	48.33333333	60
GRB7	0	148	370	432.3333333	545.6666667
GREB1	0	197.6666667	694.3333333	999.6666667	716
GREB1L	9.333333333	100	347.6666667	582.3333333	621.6666667
GRHL1	8.333333333	246.6666667	867.3333333	1024.333333	1224
GRHL2	0.666666667	187	663.3333333	875.3333333	1048
GRHL3	2	87.33333333	228.6666667	336.3333333	385
GRHPR	60	278.6666667	746	938.3333333	1349.666667
GRIK2	0	55	177	306.3333333	361
GRIN1	0	56.33333333	139.3333333	176.3333333	229.6666667
GRIN2D	1.333333333	12	22	42	60.33333333
GRPEL1	76	378.6666667	874	1075.666667	1261.333333
GRSF1	99	407	1025	1315.333333	1656
GRTP1	3.666666667	37.33333333	107.3333333	112.3333333	172.6666667
GRWD1	15.66666667	131.6666667	369.6666667	515.3333333	765.3333333
GSPT1	123	692.3333333	1870	2604.666667	3048
GSS	41	239.3333333	687	798.6666667	1051.666667
GSTA4	1.333333333	16	59	83.66666667	87.66666667
GSTCD	3.333333333	43	117.6666667	182.6666667	227
GSTP1	84	481	1287.333333	1510	2293
GSTZ1	7.333333333	56.33333333	162.6666667	215.6666667	310.3333333
GTF2H3	22	148.3333333	449	643.3333333	831
GTF2IP7	0	14.66666667	37.66666667	58.33333333	55
GTF2IRD1	2	140.3333333	430.3333333	526	597.6666667
GTF3C3	50	296.3333333	792.6666667	1205.333333	1245.666667
GTF3C6	24	146.3333333	351	494	592
GTPBP4	46	320	850.3333333	1348.666667	1615.666667
GTSE1	7	274.6666667	345.3333333	423.3333333	442
GUCY1A1	4	40.33333333	124	158.3333333	267
GULP1	2	208.6666667	757.6666667	952	1371.666667
GXYLT2	0	5	14.33333333	11.33333333	20
H1F0	98	1422	3641.666667	5664.333333	5324
H2AFX	12	157	244.3333333	239.3333333	365.6666667
HABP4	14.33333333	78.33333333	183	233.6666667	262
HACD2	66.66666667	411.6666667	1170.333333	1592	1893.333333
HACD3	18.66666667	167.6666667	578.3333333	771.3333333	1079.666667
HACE1	11.66666667	68	122.6666667	127.6666667	200
HADH	30.33333333	261.3333333	760.6666667	1007.666667	1280.666667
HAGLR	0	73.33333333	253.3333333	365	356.6666667
HAUS2	24	88	231.6666667	298.6666667	392.3333333
HBEGF	18.33333333	318.6666667	602.3333333	1008.333333	866
HCAR1	3.333333333	235.3333333	840.3333333	1069.666667	1283.666667
HCFC1	158	569.3333333	1239	1473	1874.333333
HCG4B	1.666666667	24.33333333	39.66666667	40.33333333	58
HDAC11	20.33333333	98	258.3333333	307.3333333	478
HDGF	907	2826	5929	8688	9529
HDX	0	13.66666667	34	28.33333333	34.66666667
HEATR1	44	346.6666667	1035.666667	1520.333333	1781.666667
HECTD2	2	48.66666667	189.3333333	235.6666667	219.3333333
HES1	13	247	599.3333333	616	916
HESX1	0	3.333333333	5	10	13.33333333
HEXA-AS1	0	4.666666667	11.33333333	12.66666667	15
HEYL	0	6.666666667	24.33333333	19	28.66666667
HHIPL2	1.333333333	9	21.33333333	27.66666667	55.33333333
HHLA3	0	44	110.3333333	145.6666667	155.6666667
HIBADH	19	110.3333333	280.6666667	415	507.6666667
HID1	7	117.3333333	345.6666667	394.3333333	599.3333333
HILPDA	4.666666667	43.33333333	88.33333333	115.3333333	257.3333333
HINT2	10	105.6666667	321	318	540
HIP1R	164.6666667	600	1222.666667	1260.333333	2152.666667
HIST1H2AE	0.666666667	8	9.666666667	8.666666667	14.66666667
HJURP	0	109.3333333	155	203.3333333	243.3333333
HLA-K	2	96.33333333	240	244.3333333	394
HLA-V	2.333333333	36.33333333	85.66666667	131	159.3333333
HLCS	22.33333333	156.3333333	494.6666667	684.3333333	832.3333333
HLTF	27	234.6666667	785	1194.333333	1387.666667
HMBS	9	79.66666667	196.6666667	251.6666667	395
HMGA1	113	2749.333333	7821.666667	14267	18935.66667
HMGA1P3	0.666666667	8	24.66666667	34.66666667	42.66666667
HMGA2	0	80	229.3333333	370.3333333	381.6666667
HMGB3	5	1178	3176.333333	5124.666667	5177.666667
HMGN1P36	0	3	7.333333333	7	8
HMGN3-AS1	0.333333333	9	18.33333333	45.33333333	43.33333333
HMGXB3	94.33333333	496.6666667	1427	1677	2198.333333
HMMR	1.666666667	231.3333333	376	448	389.3333333
HNF4G	1.333333333	37	107.6666667	162.6666667	235.3333333
HNMT	10.33333333	140.3333333	332	482	456.6666667
HNRNPA1P27	0.666666667	21	62.33333333	100.3333333	104.3333333
HNRNPAB	113.6666667	476	1266.666667	1512.666667	2296.666667
HOMER1	4	51.66666667	112.3333333	205.3333333	211
HOOK1	13.66666667	220	826.6666667	1170.333333	1272.666667
HOOK2	74	269	542	540.6666667	755.3333333
HOPX	38	1985.333333	5207.333333	6224.333333	8772.333333
HOXD1	0	3.666666667	14.33333333	17	21
HPF1	20.66666667	71.66666667	145.3333333	195	226.3333333
HPGD	29.33333333	168	555.3333333	850	854.3333333
HPRT1	35.66666667	157.3333333	420.3333333	607	780.3333333
HRAS	16.66666667	101.3333333	214.3333333	226	329.6666667
HRASLS2	0.666666667	30	90	100	95
HRCT1	0	4	7	11	23.66666667
HRH1	0.666666667	59	207	399	517
HS3ST1	1	27.33333333	81	83.66666667	115
HS6ST2	0.666666667	266	859.3333333	1347.666667	1746.333333
HS6ST3	0	4.666666667	14	10.66666667	11
HSBP1L1	10.66666667	120	244	237.6666667	545.3333333
HSD11B1	0.666666667	14	52.66666667	96.66666667	123.6666667
HSD17B10	40.66666667	145.3333333	312.6666667	349.3333333	505
HSD17B14	0	34.33333333	88.66666667	72.33333333	150
HSD17B6	0.666666667	16.66666667	46	52	74
HSD3B7	5.333333333	23.66666667	70.66666667	83	146.3333333
HSF2BP	0	5.333333333	14	16	16.66666667
HSP90AA2P	15.66666667	45.33333333	81.33333333	114.6666667	117.3333333
HSP90AB1	407	2785	7812	10354.66667	13980.33333
HSP90AB3P	0.666666667	10	28.33333333	52	50
HSP90B1	1173	3482.333333	6667	8743	11298.33333
HSPA13	95	429.3333333	1049.666667	1365.333333	1505.666667
HSPA4L	0.666666667	71.66666667	191	233.6666667	275.3333333
HSPA9	201	2407	7020.333333	9654.333333	11203.33333
HSPB1	14	421	968.3333333	1011.666667	1484.666667
HSPB8	0	4	13.33333333	9.333333333	10.66666667
HSPBP1	10	80	204	267	350
HSPD1	460.6666667	2016	5922.333333	7632	9328
HSPE1	6.666666667	59.66666667	209.3333333	148.3333333	346
HSPG2	7	1501.333333	4498.333333	6395.333333	6845.333333
HSPH1	77	357.6666667	941	1314.333333	1298
HTR3A	0.666666667	55.33333333	144	161.3333333	206.6666667
HYLS1	5.333333333	32.66666667	60.33333333	72.33333333	103
HYOU1	159.6666667	1503.666667	4611.666667	6689	8907
IARS	85.33333333	1690	5837.333333	7649	8613.333333
IARS2	177	824.3333333	2379	2878.666667	3782.333333
IBTK	57.66666667	353	1042.666667	1392.666667	1750.333333
ICAM5	4.333333333	45.33333333	76	93.66666667	136.3333333
ICMT	39.66666667	454.6666667	1475	1963	2542
ID1	3.333333333	76.33333333	148.6666667	166.3333333	234.6666667
IDH1	209.3333333	743.6666667	2406.333333	3143.333333	4237.333333
IDH3A	15	77.66666667	231.3333333	306.6666667	355.3333333
IER3IP1	7	37.66666667	99.66666667	105.3333333	160
IFRD2	16.33333333	168	440	526.3333333	832
IFT140	9.333333333	62.66666667	165.3333333	176	248.6666667
IFT22	1.333333333	68.33333333	172.6666667	243.6666667	337.3333333
IGBP1P4	0	8.666666667	40.66666667	55.66666667	63
IGF2BP2	6.666666667	353	1159.333333	2066	1994.666667
IGFBP4	2.666666667	210.6666667	601.6666667	779.3333333	1170
IGFL2-AS1	0	4.666666667	17.66666667	23	30.66666667
IGHE	0	16.66666667	15.33333333	14	27.33333333
IGSF3	0	166.6666667	545.3333333	677.3333333	901.3333333
IGSF9	3.333333333	53	133.6666667	157.3333333	241.3333333
IL17C	0.333333333	16	32.33333333	29.33333333	34
IL17RC	2	77.66666667	222.3333333	261	345.6666667
IL17RD	0.333333333	34.33333333	81.33333333	135.3333333	186
IL1RL2	0	40	152	184	179.6666667
IL20RB	6.333333333	883.3333333	3099.666667	4566.333333	4519.666667
IL20RB-AS1	0	5	16	14.66666667	17.66666667
IL23A	10.66666667	57	117.3333333	131	111.6666667
IL31RA	0.666666667	8.666666667	25	43.33333333	57.33333333
IL36RN	0	8.666666667	16	18.66666667	54.66666667
IL6	0	6	10	15.33333333	17.66666667
IL7	0	5.333333333	6	9	13.66666667
ILDR1	0	29.33333333	114	135	148.6666667
ILF2	107	908	2143.666667	3165.333333	3723
ILVBL	21	88.33333333	166	171.6666667	331.3333333
IMMP1L	4.333333333	24.33333333	61	74	103.3333333
IMMP2L	3.333333333	78	243.6666667	344.3333333	403
IMP4	56	257	644.3333333	779.6666667	1273.666667
IMPAD1	84	419	1173.333333	1749.666667	2246.666667
IMPDH2	159.6666667	576	1483	1925.333333	2861.333333
INAVA	0.666666667	140.6666667	365.6666667	491.6666667	599.3333333
INF2	75.33333333	556.6666667	1561.333333	1842.333333	2609.666667
INTS14	25.66666667	150.3333333	383.3333333	482	612
INTS2	26.33333333	132.3333333	398	575	658.6666667
INTU	1.333333333	37.66666667	112.3333333	95.33333333	159.3333333
IP6K3	0	21.33333333	101	136.6666667	115.3333333
IPO11	27.33333333	77	169.6666667	207.6666667	259
IPO5	82	579	1662.666667	2502.666667	2983.666667
IPO7	117	915	3167	4494.666667	4905
